id,external_id,title,company,location,salary_min,salary_max,apply_url,source,date_found,status,resume_storage_path,cover_letter_storage_path,tailored_resume,cover_letter_content,adzuna_id,description,created_at,updated_at,firm_name,ats_type,ats_job_id,ats_company_id,ats_board_token,department,application_screenshot_path,telegram_message_id,approved_at,applied_at,follow_up_sent,error_log,job_url,resume_url,cover_url
53540061-11c1-4ae2-9801-f8f303fcc010,jora_Systems-Support-Engineer-c27cbef3406e60f3449dd0ce39d8fd89,Network and Systems Support Engineer,FinXL IT Professional Services,Melbourne VIC,,,https://au.jora.com/job/Systems-Support-Engineer-c27cbef3406e60f3449dd0ce39d8fd89?abstract_type=extended_llm&disallow=true&fsv=true&sl=Melbourne&sol_key=fff19374dfbd1e9e8f906fdf3f9256d5&sp=sserp&sponsored=true&sq=network+engineer&sr=36&tk=x8FMMx7VNuxJnOFsxWF2-n1Ky8ivg9F0GznV4GhfC&trigger_source=serp,jora,2026-03-27,new,,,,,,"Manage workload migrations and collaborate with infrastructure architects • Troubleshoot network devices, servers, switches, routers, and storage • Bachelor's in IT, 2+ years experience, P-Series experience required",2026-03-26 19:48:52.86219+00,2026-03-26 19:48:52.86219+00,FinXL IT Professional Services,jora,,,,,,,,,false,,https://au.jora.com/job/Systems-Support-Engineer-c27cbef3406e60f3449dd0ce39d8fd89?abstract_type=extended_llm&disallow=true&fsv=true&sl=Melbourne&sol_key=fff19374dfbd1e9e8f906fdf3f9256d5&sp=sserp&sponsored=true&sq=network+engineer&sr=36&tk=x8FMMx7VNuxJnOFsxWF2-n1Ky8ivg9F0GznV4GhfC&trigger_source=serp,,
53700adc-cf83-4647-8556-dc1827eeaa0b,adzuna_5616238378,Machine Learning Engineer,MYOB,"Melbourne, Melbourne Region",,,https://www.adzuna.com.au/details/5616238378?utm_medium=api&utm_source=c30cd290,adzuna,2026-02-06,new,,,,,,"We’re a leading business management solution with a core purpose: helping more businesses in Australia and New Zealand start, survive and succeed. At MYOB, we believe what’s good for one business is good for all business—and for all of us. Whether you support them, work for them, or dream of building your own, when businesses run smoothly, everybody feels it. Owners, employees, customers, suppliers—even families. That’s why we’re here: to give every person in business the tools they need to foc…",2026-03-26 19:46:47.795784+00,2026-03-26 19:46:47.795784+00,MYOB,adzuna,,,,,,,,,false,,,,
537d496b-9492-4666-8fea-3caa9ffdfd6c,5673189546,Electrical Engineer,Engineering Trades Australia,"Sydney, Sydney Region",150000,150000,https://www.adzuna.com.au/details/5673189546?utm_medium=api&utm_source=c30cd290,Adzuna,2026-03-21,new,https://nymazemxiqetxxwcwgew.supabase.co/storage/v1/object/public/job-documents/2026/03/22/resume_28_Engineering_Tra_Electrical_Engi.pdf,https://nymazemxiqetxxwcwgew.supabase.co/storage/v1/object/public/job-documents/2026/03/22/cover_28_Engineering_Tra_Electrical_Engi.pdf,,,5673189546,"Electrical Engineer opportunity with an established tier one electrical contractor based in Sydney NSW. Heavily involved in the design and construct phases for construction projects such as data centres, hospitals, metro stations and high-rise commercial buildings. About the Role Provide support to internal engineering and project teams across a range of tier one electrical construction projects. Responsible for end to end design and construction, handling design, documentation, and coordinatio…",2026-03-21 17:24:25.43491+00,2026-03-21 17:24:25.43491+00,,,,,,,,,,,false,,,,
53a35ffc-6802-4e5c-9545-db18c8892fa3,adzuna_5675730875,"Senior/Staff DevOps Engineer, Trading Technology",Binance,"Melbourne CBD, Melbourne",,,https://www.adzuna.com.au/land/ad/5675730875?se=QnSHQEwp8RG2FfQyiRRRtQ&utm_medium=api&utm_source=c30cd290&v=7BC8A3B1DEBC9FC3A73335CCBC9AB04382DD7120,adzuna,2026-03-23,new,,,,,,"This is a Senior/Staff DevOps Engineer, Trading Technology role with Binance based in Melbourne, VIC, AU  Binance  Role Seniority - senior More about the Senior/Staff DevOps Engineer, Trading Technology role at Binance Binance is a leading global blockchain ecosystem behind the world’s largest cryptocurrency exchange by trading volume and registered users. We are trusted by 300 million people in 100 countries for our industry-leading security, user fund transparency, trading engine speed, deep …",2026-03-26 19:46:51.378745+00,2026-03-26 19:46:51.378745+00,Binance,adzuna,,,,,,,,,false,,,,
53bd2606-f741-4c75-8259-3809e7a69004,adzuna_5664721543,Senior Software Engineer - AI Tools,Airwallex,"Melbourne CBD, Melbourne",,,https://www.adzuna.com.au/land/ad/5664721543?se=bLS-Okwp8RGeyKNPYp43TA&utm_medium=api&utm_source=c30cd290&v=F73C63B9A490CE217730AFDC9A26A7297DC025A1,adzuna,2026-03-14,new,,,,,,"This is a Senior Software Engineer - AI Tools role with Airwallex based in Melbourne, VIC, AU  Airwallex  Role Seniority - senior More about the Senior Software Engineer - AI Tools role at Airwallex About Airwallex Airwallex is the only unified payments and financial platform for global businesses. Powered by our unique combination of proprietary infrastructure and software, we empower over 200,000 businesses worldwide – including Brex, Rippling, Navan, Qantas, SHEIN and many more – with fully …",2026-03-26 19:46:20.906205+00,2026-03-26 19:46:20.906205+00,Airwallex,adzuna,,,,,,,,,false,,,,
53cca994-8459-4ffa-8786-92ac5d32244e,adzuna_5637674952,AI Engineer - FDE (Forward Deployed Engineer),Databricks,"Melbourne CBD, Melbourne",,,https://www.adzuna.com.au/land/ad/5637674952?se=pDGkO0wp8RGeyKNPYp43TA&utm_medium=api&utm_source=c30cd290&v=B5B2ECBD33E7461AE5078194EB2E25A3A20EBADA,adzuna,2026-02-20,new,,,,,,"This is a AI Engineer - FDE (Forward Deployed Engineer) role with Databricks based in Melbourne, VIC, AU  Databricks  Role Seniority - senior More about the AI Engineer - FDE (Forward Deployed Engineer) role at Databricks CSQ227R47 The AI Forward Deployed Engineering (AI FDE) team is a highly specialized customer-facing AI team at Databricks. We deliver professional services engagements to help our customers build and productionize first-of-its-kind AI applications. We work cross-functionally t…",2026-03-26 19:46:27.55976+00,2026-03-26 19:46:27.55976+00,Databricks,adzuna,,,,,,,,,false,,,,
53db0e8c-1787-43d8-b26e-fc5cd590e828,jora_19214064cbdba833ae380aa9336c2d68,Data Analyst/Data Scientist Intern,Study and Work,Melbourne VIC,,,https://au.jora.com/job/Data-Analyst-Data-19214064cbdba833ae380aa9336c2d68?abstract_type=extended_llm&disallow=true&fsv=true&sl=Melbourne&sol_key=10f7f6cc97283c0d90eee2079b2f1117&sp=sserp&sponsored=true&sq=data+analyst&sr=4&tk=58kF6lHH_sL8MJgZoz_h-VPQAFlKx4xBE_E_1QuVl&trigger_source=serp,jora,2026-03-27,new,,,,,,"Utilize SQL and Python for data querying and transformation • Apply machine learning techniques for deeper insights and analytics • Engage in client meetings, provide actionable insights, and troubleshoot",2026-03-26 20:03:01.301973+00,2026-03-26 20:03:01.301973+00,Study and Work,jora,,,,,,,,,false,,https://au.jora.com/job/Data-Analyst-Data-19214064cbdba833ae380aa9336c2d68?abstract_type=extended_llm&disallow=true&fsv=true&sl=Melbourne&sol_key=10f7f6cc97283c0d90eee2079b2f1117&sp=sserp&sponsored=true&sq=data+analyst&sr=4&tk=58kF6lHH_sL8MJgZoz_h-VPQAFlKx4xBE_E_1QuVl&trigger_source=serp,,
541d5b51-c62a-49f9-afe2-db1708883817,jora_c42c4cd161d803038474e76feb8129ea,DevOps Engineer,Interface Recruitment,Melbourne VIC,,,https://au.jora.com/job/DevOps-Engineer-c42c4cd161d803038474e76feb8129ea?abstract_type=extended_llm&disallow=true&fsv=true&sl=Melbourne&sol_key=e8ad0ae72126276b176fb7718a25cfed&sp=serp&sponsored=false&sq=devops+engineer&sr=5&tk=Jvj6kPX5sH0ZR8WaIoBr-BUN2IdI0ElZ1rCQmj8fq&trigger_source=serp,jora,2026-03-27,new,,,,,,"Hands-on experience with Azure cloud PaaS services • Proficient in troubleshooting Azure resources and DevOps scripting • Skills in Azure Kubernetes, Terraform, Docker, and Power BI",2026-03-26 19:55:14.315219+00,2026-03-27 15:06:04.441268+00,Interface Recruitment,jora,,,,,,1507,,,false,,https://au.jora.com/job/DevOps-Engineer-c42c4cd161d803038474e76feb8129ea?abstract_type=extended_llm&disallow=true&fsv=true&sl=Melbourne&sol_key=e8ad0ae72126276b176fb7718a25cfed&sp=serp&sponsored=false&sq=devops+engineer&sr=5&tk=Jvj6kPX5sH0ZR8WaIoBr-BUN2IdI0ElZ1rCQmj8fq&trigger_source=serp,,
547350e2-e55c-4070-9bde-53f3c91141db,5673190200,Senior Machine Learning Engineer,Level Up Recruitment,"Melbourne, Melbourne Region",160000,250000,https://www.adzuna.com.au/details/5673190200?utm_medium=api&utm_source=c30cd290,Adzuna,2026-03-21,new,https://nymazemxiqetxxwcwgew.supabase.co/storage/v1/object/public/job-documents/2026/03/22/resume_26_Level_Up_Recrui_Senior_Machine_.pdf,https://nymazemxiqetxxwcwgew.supabase.co/storage/v1/object/public/job-documents/2026/03/22/cover_26_Level_Up_Recrui_Senior_Machine_.pdf,,,5673190200,"*Roles at Senior Engineer, Principal Engineer, and Staff Engineer level* This is a rare opportunity to join a well-funded scale-up tech company that's doing innovative, complex, and vital work at an international level. What they do brings positive change to people across the world. They have created an industry-first product that has a global waitlist of clients and they need your expertise! They're based in Sydney, but you can work remotely from anywhere in Australia . You'll get to: Create d…",2026-03-21 16:58:03.631642+00,2026-03-21 16:58:03.631642+00,,,,,,,,,,,false,,,,
549d7909-e8bb-4999-8303-69c2fd518460,adzuna_5646766371,Application Manager (ERP Systems),Ambition,"Melbourne, Melbourne Region",,,https://www.adzuna.com.au/details/5646766371?utm_medium=api&utm_source=c30cd290,adzuna,2026-03-26,new,,,,,,"Head of Applications (ERP) - Melbourne Lead a transformative, enterprise-wide ERP uplift Location: Melbourne, Australia Role Type: Permanent, Full-Time Seniority: Executive Leadership About the Role As the Head of Applications (ERP) , you will be responsible for the strategic, operational, and technical leadership of the organisation's enterprise application ecosystem. You'll steer an end‑to‑end ERP program, from early discovery and vendor selection through to design, integration, data migratio…",2026-03-26 06:40:39.30071+00,2026-03-26 06:40:39.30071+00,,,,,,,,,,,false,,,,
54c76ec6-1daf-4df4-952e-7b2ad2473f92,jora_Network-Engineer-cc80c349ba444c13f53863f202759dc6,Network Engineer,NBN Co,Melbourne VIC,,,https://au.jora.com/job/Network-Engineer-cc80c349ba444c13f53863f202759dc6?abstract_type=extended_llm&disallow=true&fsv=true&sl=Melbourne&sol_key=3c83ef87d241505003d574c295f734e2&sp=serp&sponsored=false&sq=network+engineer&sr=16&tk=eysgqIxYo_XY6mxKTKvG-2XTeLsVaSGqkwLOP06dr&trigger_source=serp,jora,2026-03-27,new,,,,,,"Provide technical expertise across nbn-managed technologies • Manage network incidents, escalations, and high-priority events • Certifications in routing, switching, core technologies needed",2026-03-26 19:48:49.513429+00,2026-03-26 19:48:49.513429+00,NBN Co,jora,,,,,,,,,false,,https://au.jora.com/job/Network-Engineer-cc80c349ba444c13f53863f202759dc6?abstract_type=extended_llm&disallow=true&fsv=true&sl=Melbourne&sol_key=3c83ef87d241505003d574c295f734e2&sp=serp&sponsored=false&sq=network+engineer&sr=16&tk=eysgqIxYo_XY6mxKTKvG-2XTeLsVaSGqkwLOP06dr&trigger_source=serp,,
551bf8e6-995e-4bc2-8ca2-ca457364c888,5674687365,Principal Consultant,Infosys,"Sydney, Sydney Region",150742,171215,https://www.adzuna.com.au/details/5674687365?utm_medium=api&utm_source=c30cd290,Adzuna,2026-03-22,new,https://nymazemxiqetxxwcwgew.supabase.co/storage/v1/object/public/job-documents/2026/03/23/resume_7_Infosys_Principal_Consu.pdf,https://nymazemxiqetxxwcwgew.supabase.co/storage/v1/object/public/job-documents/2026/03/23/cover_7_Infosys_Principal_Consu.pdf,,,5674687365,"About Us: Infosys is a global leader in next-generation digital services and consulting . We enable clients in more than 56 countries to navigate their digital transformation. With over four decades of experience in managing the systems and workings of global enterprises, we expertly steer our clients through their digital journey. We do it by enabling the enterprise with an AI-powered core that helps prioritize the execution of change. We also empower the businesses with agile digital at scale…",2026-03-22 17:01:02.961+00,2026-03-22 17:01:02.961+00,,,,,,,,,,,false,,,,
55b9c458-3b4a-40d4-8cc2-f9c11316f4e4,5679741967,"Strategist, Agent Development",Sierra,"Sydney, Sydney Region",160000,325000,https://www.adzuna.com.au/details/5679741967?utm_medium=api&utm_source=c30cd290,Adzuna,2026-03-27,new,https://nymazemxiqetxxwcwgew.supabase.co/storage/v1/object/public/job-documents/2026/03/28/resume_15_Sierra_Strategist__Age.pdf,https://nymazemxiqetxxwcwgew.supabase.co/storage/v1/object/public/job-documents/2026/03/28/cover_15_Sierra_Strategist__Age.pdf,,,5679741967,"About us At Sierra, we’re creating a platform to help businesses build better, more human customer experiences with AI. We are primarily an in-person company based in San Francisco, with growing offices in Atlanta, New York, London, Paris, Madrid, Munich, Singapore, Japan, and Sydney. We are guided by a set of values that are at the core of our actions and define our culture: Trust, Customer Obsession, Craftsmanship, Intensity, and Family. These values are the foundation of our work, and we are…",2026-03-27 17:14:32.962643+00,2026-03-27 17:14:32.962643+00,,,,,,,,,,,false,,,,
567cd42f-ea83-44c3-b1ff-545d8578db06,careerjet_https://jobviewtrack.com/v2/4uSBYmYjh911O3jud9d02lfLx_RHmU8A4TNteiCD0MdFUUILt7aJRHuHJhGCy_qwmHDpHnPeNBCLbcj3PBPoVkXlS8Zf7BjqwJlxx8zlH8HfaZGqrJHIPwUV_y26AQbqCe-xqC1ebVq3i-wn1QNf_CchwybsSFuphpkcnNpN1UMu-3G1v6Lp1ReXYjqlHRjeIVYVWgwVnVTt1HJc0fwIWUiI0jyby5dr2d1Uxm5RkR5RzhVveZ6bJG-is2NtHNqC,Data Engineer,Tyro Payments,"Sydney, NSW - Melbourne, VIC",,,https://jobviewtrack.com/v2/4uSBYmYjh911O3jud9d02lfLx_RHmU8A4TNteiCD0MdFUUILt7aJRHuHJhGCy_qwmHDpHnPeNBCLbcj3PBPoVkXlS8Zf7BjqwJlxx8zlH8HfaZGqrJHIPwUV_y26AQbqCe-xqC1ebVq3i-wn1QNf_CchwybsSFuphpkcnNpN1UMu-3G1v6Lp1ReXYjqlHRjeIVYVWgwVnVTt1HJc0fwIWUiI0jyby5dr2d1Uxm5RkR5RzhVveZ6bJG-is2NtHNqC,careerjet,2026-03-27,new,,,,,,"Why Tyro?   At Tyro, we're into business big time. Through our integrated payments, banking and lending solutions, we're here to ensure nothing stands in the way of Australian business success. With o",2026-03-26 20:06:32.272219+00,2026-03-26 20:06:32.272219+00,Tyro Payments,careerjet,,,,,,,,,false,,,,
56b7b569-59aa-4329-9141-0099d984c08e,jora_Analyst-271c11f770c23142a9c83e992d10c379,Mainframe Analyst,Green Light,Melbourne VIC,,,https://au.jora.com/job/Analyst-271c11f770c23142a9c83e992d10c379?abstract_type=extended_llm&disallow=true&fsv=true&sl=Melbourne&sol_key=7ef5c1d2b1a66ad677df473271356d9a&sp=serp&sponsored=false&sq=database+administrator&sr=37&tk=tfFctUu2z73Vut5Fz4Po-rebzm89vMdV7HTjX4SaD&trigger_source=serp,jora,2026-03-27,new,,,,,,"Manage IMS and HOGAN databases in mainframe environment • Utilize HALDB, FastPath, Managed ACB, and CDC technologies • Experience with Control-M, BMC IMS tools, and data governance",2026-03-26 19:48:43.120769+00,2026-03-26 19:48:43.120769+00,Green Light,jora,,,,,,,,,false,,https://au.jora.com/job/Analyst-271c11f770c23142a9c83e992d10c379?abstract_type=extended_llm&disallow=true&fsv=true&sl=Melbourne&sol_key=7ef5c1d2b1a66ad677df473271356d9a&sp=serp&sponsored=false&sq=database+administrator&sr=37&tk=tfFctUu2z73Vut5Fz4Po-rebzm89vMdV7HTjX4SaD&trigger_source=serp,,
56c8f914-c6af-4d9a-994b-650af24e3883,adzuna_5670082354,Senior AI Models Engineer,Heidi,"Melbourne, Melbourne Region",,,https://www.adzuna.com.au/details/5670082354?utm_medium=api&utm_source=c30cd290,adzuna,2026-03-18,new,,,,,,"Who We Are Healthcare needs a better rhythm: one that keeps care continuous and deeply human. Heidi is building an AI Care Partner that works alongside clinicians to make that possible. We’re a team of doctors, engineers, designers, researchers, and creatives building tools that help clinicians stay focused on what matters most: their patients. In just 18 months, Heidi has given back more than 18 million hours to healthcare professionals — supporting 73 million patient visits in 116 countries. …",2026-03-26 19:46:18.736083+00,2026-03-26 19:46:18.736083+00,Heidi,adzuna,,,,,,,,,false,,,,
56f6b360-1aee-4e16-8957-2a615f41269b,5678161180,Senior Full Stack Developer,Saltus Group,"Melbourne, Melbourne Region",185000,185000,https://www.adzuna.com.au/details/5678161180?utm_medium=api&utm_source=c30cd290,Adzuna,2026-03-26,new,,,,,5678161180,"Senior Full Stack Developer (Java / React / AWS) Melbourne | Hybrid Are you a Senior Developer who enjoys building high-quality products in a fast-moving, low-bureaucracy environment? We’re partnering with a growing Australian fintech/wealth-tech business that is scaling rapidly, moving from one client to multiple enterprise customers in a short period. This is a unique opportunity to join a small, high-performing team where your impact will be immediate and visible. The Opportunity You’ll play…",2026-03-26 16:56:50.700284+00,2026-03-26 16:56:50.700284+00,,,,,,,,,,,false,,,,
572b0357-dd09-4813-8097-23ea62a88b8a,jora_7f4e147d3d1c21d76cf5cc61772115c7,Business Analyst / Technical Writer,ETE Group,Melbourne VIC,,,https://au.jora.com/job/Technical-Writer-7f4e147d3d1c21d76cf5cc61772115c7?abstract_type=extended_llm&disallow=true&fsv=true&sl=Melbourne&sol_key=4b804e4293f02e65bfb243ddb82ec381&sp=sserp&sponsored=true&sq=ICT+business+analyst&sr=11&tk=Pzrz7fGkmKY7eU6MtyTL-eIKrQe6hJtB1fVVize7v&trigger_source=serp,jora,2026-03-27,new,,,,,,"Create user guides, manuals, and support content • Translate complex info into user-friendly content • Work remotely on digital projects with potential contract extension",2026-03-26 19:54:53.336822+00,2026-03-26 19:54:53.336822+00,ETE Group,jora,,,,,,,,,false,,https://au.jora.com/job/Technical-Writer-7f4e147d3d1c21d76cf5cc61772115c7?abstract_type=extended_llm&disallow=true&fsv=true&sl=Melbourne&sol_key=4b804e4293f02e65bfb243ddb82ec381&sp=sserp&sponsored=true&sq=ICT+business+analyst&sr=11&tk=Pzrz7fGkmKY7eU6MtyTL-eIKrQe6hJtB1fVVize7v&trigger_source=serp,,
574f5598-7119-44c2-80b6-aef533547de3,jora_Business-Analyst-e58920295e25d823104c5b790e0b56ec,Business Analyst,Berry Street,Melbourne VIC,,,https://au.jora.com/job/Business-Analyst-e58920295e25d823104c5b790e0b56ec?abstract_type=extended_llm&disallow=true&fsv=true&sl=Melbourne&sol_key=3431c2c5a62f9996308cc15f99069da9&sp=serp&sponsored=false&sq=ICT+business+analyst&sr=2&tk=T2V1lM7_557vEbrW04dN-GPDRZ1h_hdSbXTNx6afK&trigger_source=serp,jora,2026-03-27,new,,,,,,Analyze current business processes and define clear requirements • Translate technical concepts into accessible language and support documentation • Collaborate with technical teams and vendors to deliver valuable solutions,2026-03-26 19:47:23.756748+00,2026-03-26 19:47:23.756748+00,Berry Street,jora,,,,,,,,,false,,https://au.jora.com/job/Business-Analyst-e58920295e25d823104c5b790e0b56ec?abstract_type=extended_llm&disallow=true&fsv=true&sl=Melbourne&sol_key=3431c2c5a62f9996308cc15f99069da9&sp=serp&sponsored=false&sq=ICT+business+analyst&sr=2&tk=T2V1lM7_557vEbrW04dN-GPDRZ1h_hdSbXTNx6afK&trigger_source=serp,,
576e5c22-1fe3-440e-a3b0-1bfb1744d787,5676293114,Regulatory Affairs Specialist,Healthcare Professionals Group,"Sydney, Sydney Region",110000,125000,https://www.adzuna.com.au/details/5676293114?utm_medium=api&utm_source=c30cd290,Adzuna,2026-03-24,new,https://nymazemxiqetxxwcwgew.supabase.co/storage/v1/object/public/job-documents/2026/03/25/resume_15_Healthcare_Prof_Regulatory_Affa.pdf,https://nymazemxiqetxxwcwgew.supabase.co/storage/v1/object/public/job-documents/2026/03/25/cover_15_Healthcare_Prof_Regulatory_Affa.pdf,,,5676293114,"Benefits Hybrid working (3 days onsite / 2 days WFH) with flexible office days Early Friday finishes  additional wellbeing days off Annual bonus  salary continuance insurance Global organisation with strong career development opportunities About the Company Our client is a global organisation operating within the animal health sector, supporting veterinary products across multiple international markets. The Australian business works closely with global teams across regulatory, quality and manuf…",2026-03-24 17:04:04.923794+00,2026-03-24 17:04:04.923794+00,,,,,,,,,,,false,,,,
57a82934-c0cb-4dbf-9213-0d3182e10b37,careerjet_https://jobviewtrack.com/v2/G9kQ3s0TQxQ0Vj1CGvyszk_kSQTY_nzGbubmaFeZdM-ZgwX0ExBzOxhP9sQpQvmCfd9ClW3OBCxXv9UEtMOFuyxnJ88MY7ZhLK8Aeh7SwXJ0iIvm56CuX6GcKljonZEv0q03Ok-peGLFVNxL_7PQDUtVeplpBxi7RfdtxQ-XXmy2DiUPlTkxDORTUTpHtHUOwMQGAyK9hQicY3R1vPUGspWEEQhRQnmBWchqD26QwQvQLPuAlw46nOKv_Mtt4d_bwZpjwKa_BVYqXo-08XcKyg,Housing Services Officer (,State Government of Victoria,"Melbourne, VIC",,,https://jobviewtrack.com/v2/G9kQ3s0TQxQ0Vj1CGvyszk_kSQTY_nzGbubmaFeZdM-ZgwX0ExBzOxhP9sQpQvmCfd9ClW3OBCxXv9UEtMOFuyxnJ88MY7ZhLK8Aeh7SwXJ0iIvm56CuX6GcKljonZEv0q03Ok-peGLFVNxL_7PQDUtVeplpBxi7RfdtxQ-XXmy2DiUPlTkxDORTUTpHtHUOwMQGAyK9hQicY3R1vPUGspWEEQhRQnmBWchqD26QwQvQLPuAlw46nOKv_Mtt4d_bwZpjwKa_BVYqXo-08XcKyg,careerjet,2026-03-27,new,,,,,,"The Department of Families, Fairness and Housing (DFFH) works hard to create equal opportunities for all Victorians to live a safe, respected and valued life.   Our areas of focus are child protection",2026-03-26 20:06:34.280203+00,2026-03-26 20:06:34.280203+00,State Government of Victoria,careerjet,,,,,,,,,false,,,,
57ea5659-0f45-43ca-88ff-a05ad21074ce,5676491210,Senior Cloud Platform Architect,Randstad,"Victoria, Australia",260000,312000,https://www.adzuna.com.au/details/5676491210?utm_medium=api&utm_source=c30cd290,Adzuna,2026-03-24,new,https://nymazemxiqetxxwcwgew.supabase.co/storage/v1/object/public/job-documents/2026/03/25/resume_36_Randstad_Senior_Cloud_Pl.pdf,https://nymazemxiqetxxwcwgew.supabase.co/storage/v1/object/public/job-documents/2026/03/25/cover_36_Randstad_Senior_Cloud_Pl.pdf,,,5676491210,"We are seeking a visionary Senior Cloud Platform Architect to lead the design and evolution of a sophisticated multi cloud ecosystem for a major Australian Government initiative. This is a high impact leadership role requiring a blend of strategic foresight and deep technical execution across both AWS and Azure platforms. MANDATORY REQUIREMENT: Security Clearance An active AGSVA Baseline, NV1, or NV2 security clearance is ESSENTIAL. Due to the sensitivity of the infrastructure and the nature of…",2026-03-24 17:04:28.489237+00,2026-03-24 17:04:28.489237+00,,,,,,,,,,,false,,,,
57fabb0d-1dd0-415c-b405-6e9c740d1bbe,jora_bcf7e3bacffbde67fb4be5d039896753,Network Engineer,Hays Recruitment,Melbourne VIC,,,https://au.jora.com/job/Network-Engineer-bcf7e3bacffbde67fb4be5d039896753?abstract_type=extended_llm&disallow=true&fsv=true&sl=Melbourne&sol_key=9e59470994232ceca417e6692604f9a4&sp=serp&sponsored=false&sq=network+engineer&sr=24&tk=WAruG8OkEmE8m9BqNuVv-QCwvYx_p7myCTYULBswR&trigger_source=serp,jora,2026-03-27,new,,,,,,"Implement, manage, and maintain network & security infrastructure • Experience with Cisco, FortiGate, MPLS, and security best practice • Tertiary IT education, Cisco, Fortinet, Palo Alto, Aruba certifications",2026-03-26 19:55:48.743063+00,2026-03-26 19:55:48.743063+00,Hays Recruitment,jora,,,,,,,,,false,,https://au.jora.com/job/Network-Engineer-bcf7e3bacffbde67fb4be5d039896753?abstract_type=extended_llm&disallow=true&fsv=true&sl=Melbourne&sol_key=9e59470994232ceca417e6692604f9a4&sp=serp&sponsored=false&sq=network+engineer&sr=24&tk=WAruG8OkEmE8m9BqNuVv-QCwvYx_p7myCTYULBswR&trigger_source=serp,,
5886e6e7-6937-4fb6-b9f8-9f70bace9a26,adzuna_5639202794,"Head of Data Governance, APAC",Vanguard Australia,"Melbourne CBD, Melbourne",,,https://www.adzuna.com.au/land/ad/5639202794?se=ghQXP0wp8RGJgNwC8clYgA&utm_medium=api&utm_source=c30cd290&v=038CC5F914D4D35AB2CF01AB18FE357CA5A5BF8F,adzuna,2026-02-21,new,,,,,,"This is a Head of Data Governance, APAC role with Vanguard Australia based in Melbourne, VIC, AU  Vanguard Australia  Role Seniority - senior More about the Head of Data Governance, APAC role at Vanguard Australia About Vanguard More than 45 years ago, John C. Bogle had a vision to start an investment company that did things differently. A company with no external shareholders. Where all the profits were invested back into the business and used to lower costs. Evidently, it was as bold as it wa…",2026-03-26 19:46:44.730303+00,2026-03-26 19:46:44.730303+00,Vanguard Australia,adzuna,,,,,,,,,false,,,,
588ac0f5-cbad-4e31-ae72-ec5c07569503,adzuna_5649083585,Dynamics 365 / Power Automate Engineer,VMCH,"Melbourne, Melbourne Region",,,https://www.adzuna.com.au/details/5649083585?utm_medium=api&utm_source=c30cd290,adzuna,2026-03-01,new,,,,,,"• Join a team where your expertise will contribute to shaping sustainable IT solutions in a growing sector • Make a difference every day – join a purpose-driven organisation that supports aged care, home care, disability services and community programs across Victoria • Unlock exceptional benefits – enjoy generous salary packaging options that boost your take-home pay The Role The Dynamics 365 / Power Automate Engineer is responsible for the support, configuration and ongoing development of the…",2026-03-26 19:46:54.464386+00,2026-03-26 19:46:54.464386+00,VMCH,adzuna,,,,,,,,,false,,,,
588e33bd-0fea-4637-a678-a52c78ebce95,5674728392,CNC MACHINIST - MILL-TURN - MASTERCAM JOB LIVERPOOL,Recruit Australia,"Sydney, Sydney Region",83200,93600,https://www.adzuna.com.au/details/5674728392?utm_medium=api&utm_source=c30cd290,Adzuna,2026-03-22,new,https://nymazemxiqetxxwcwgew.supabase.co/storage/v1/object/public/job-documents/2026/03/23/resume_12_Recruit_Austral_CNC_MACHINIST_-.pdf,https://nymazemxiqetxxwcwgew.supabase.co/storage/v1/object/public/job-documents/2026/03/23/cover_12_Recruit_Austral_CNC_MACHINIST_-.pdf,,,5674728392,"RECRUIT AUSTRALIA PROFESSIONALS SPECIALIST RECRUITERS - ENGINEERING, MANAGEMENT, SALES & ACCOUNTING. CNC MACHINIST - MILL-TURN - MASTERCAM JOB LIVERPOOL SEE ALL OUR JOBS IN SYDNEY https://www.recruitaustralia.com/candidates/search-jobs/ Secure Company Many years in business Mill-Turn Specialist Role Mastercam Programming Prepared to pay top wage. REF NUMBER 573 This is an excellent opportunity to join a highly respected engineering company that has been operating successfully for over 40 years.…",2026-03-22 17:01:08.273822+00,2026-03-22 17:01:08.273822+00,,,,,,,,,,,false,,,,
58911157-d929-4614-ab01-cec43f7effb6,5677009659,Asset Engineer,Aspect Personnel,"Victoria, Australia",133120,133120,https://www.adzuna.com.au/details/5677009659?utm_medium=api&utm_source=c30cd290,Adzuna,2026-03-25,new,https://nymazemxiqetxxwcwgew.supabase.co/storage/v1/object/public/job-documents/2026/03/26/resume_43_Aspect_Personne_Asset_Engineer.pdf,https://nymazemxiqetxxwcwgew.supabase.co/storage/v1/object/public/job-documents/2026/03/26/cover_43_Aspect_Personne_Asset_Engineer.pdf,,,5677009659,"3 Month Contract role for an Asset Engineer with a Regional Victorian Council. Role can be primarily remote with only one day per month required in the office. Hourly rate is $64 / hour  super. Employed as an Asset Engineer, you will be responsible for: Asset capitalisation including managing handover from project managers Updating Assetic and assisting GIS team Reviewing and managing asset condition assessment data Liaison with internal stakeholders across various council departments As the id…",2026-03-25 17:17:44.3267+00,2026-03-25 17:17:44.3267+00,,,,,,,,,,,false,,,,
